Round,Avg Accuracy,Std Accuracy
0,0.1089,0.0615
1,0.1959,0.0000
2,0.2227,0.0379
3,0.5366,0.1033
4,0.6907,0.0129
5,0.7119,0.0078
6,0.7026,0.0109
7,0.7096,0.0071
8,0.7007,0.0075
9,0.7111,0.0012
10,0.7130,0.0058
11,0.7100,0.0096
12,0.7215,0.0080
13,0.7160,0.0101
14,0.7100,0.0073
15,0.7133,0.0075
16,0.7176,0.0080
17,0.7194,0.0145
18,0.7176,0.0092
19,0.7002,0.0156
20,0.7119,0.0106
21,0.7115,0.0072
22,0.7106,0.0034
23,0.7119,0.0133
24,0.7104,0.0131
25,0.7126,0.0092
26,0.7131,0.0044
27,0.6998,0.0176
28,0.7100,0.0187
29,0.7112,0.0060
30,0.7115,0.0146
31,0.6980,0.0049
32,0.7100,0.0169
33,0.7087,0.0065
34,0.7019,0.0133
35,0.6977,0.0084
36,0.7025,0.0027
37,0.7046,0.0062
38,0.7097,0.0075
39,0.7057,0.0115
40,0.6962,0.0147
41,0.6975,0.0120
42,0.6914,0.0083
43,0.7005,0.0121
44,0.6958,0.0145
45,0.6855,0.0120
46,0.6802,0.0132
47,0.6978,0.0074
48,0.6983,0.0061
49,0.6968,0.0095
50,0.6939,0.0040
