Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2368,0.0000
2,0.4192,0.0000
3,0.4142,0.0000
4,0.4045,0.0000
5,0.4012,0.0000
6,0.3989,0.0000
7,0.3984,0.0000
8,0.4003,0.0000
9,0.3926,0.0000
10,0.3961,0.0000
11,0.3981,0.0000
12,0.3956,0.0000
13,0.3966,0.0000
14,0.3920,0.0000
15,0.3970,0.0000
16,0.3963,0.0000
17,0.3953,0.0000
18,0.3942,0.0000
19,0.3921,0.0000
20,0.3964,0.0000
21,0.3938,0.0000
22,0.3935,0.0000
23,0.3928,0.0000
24,0.3942,0.0000
25,0.3915,0.0000
26,0.3927,0.0000
27,0.3918,0.0000
28,0.3919,0.0000
29,0.3917,0.0000
30,0.3906,0.0000
31,0.3910,0.0000
32,0.3891,0.0000
33,0.3893,0.0000
34,0.3885,0.0000
35,0.3901,0.0000
36,0.3899,0.0000
37,0.3886,0.0000
38,0.3897,0.0000
39,0.3885,0.0000
40,0.3880,0.0000
41,0.3871,0.0000
42,0.3869,0.0000
43,0.3874,0.0000
44,0.3881,0.0000
45,0.3879,0.0000
46,0.3880,0.0000
47,0.3874,0.0000
48,0.3876,0.0000
49,0.3861,0.0000
50,0.3867,0.0000
