Round,Avg Accuracy,Std Accuracy
0,0.0985,0.0013
1,0.1859,0.0060
2,0.3445,0.0074
3,0.3720,0.0034
4,0.3806,0.0034
5,0.3861,0.0005
6,0.3853,0.0015
7,0.3870,0.0012
8,0.3855,0.0040
9,0.3894,0.0021
10,0.3876,0.0013
11,0.3870,0.0021
12,0.3877,0.0018
13,0.3886,0.0040
14,0.3890,0.0019
15,0.3860,0.0008
16,0.3876,0.0022
17,0.3843,0.0067
18,0.3868,0.0031
19,0.3873,0.0045
20,0.3864,0.0070
21,0.3857,0.0046
22,0.3847,0.0063
23,0.3852,0.0075
24,0.3830,0.0077
25,0.3815,0.0071
26,0.3833,0.0081
27,0.3818,0.0051
28,0.3821,0.0074
29,0.3806,0.0057
30,0.3792,0.0032
31,0.3783,0.0066
32,0.3798,0.0031
33,0.3777,0.0009
34,0.3795,0.0028
35,0.3781,0.0007
36,0.3765,0.0065
37,0.3793,0.0017
38,0.3781,0.0047
39,0.3783,0.0030
40,0.3773,0.0034
41,0.3764,0.0008
42,0.3772,0.0021
43,0.3777,0.0010
44,0.3774,0.0014
45,0.3772,0.0030
46,0.3787,0.0027
47,0.3791,0.0016
48,0.3768,0.0050
49,0.3790,0.0051
50,0.3761,0.0040
