Round,Avg Accuracy,Std Accuracy
0,0.0999,0.0002
1,0.1447,0.0374
2,0.1400,0.0503
3,0.1509,0.0725
4,0.1608,0.0859
5,0.1727,0.1027
6,0.1781,0.1095
7,0.1845,0.1121
8,0.2012,0.1071
9,0.1926,0.1111
10,0.2029,0.1081
11,0.2111,0.1074
12,0.2077,0.1112
13,0.2070,0.1119
14,0.2154,0.1084
15,0.2250,0.1052
16,0.2383,0.1060
17,0.2556,0.1119
18,0.2612,0.1148
19,0.2563,0.1124
20,0.2500,0.1099
21,0.2457,0.1082
22,0.2457,0.1078
23,0.2509,0.1092
24,0.2619,0.1149
25,0.2708,0.1208
26,0.2731,0.1224
27,0.2697,0.1200
28,0.2631,0.1155
29,0.2603,0.1137
30,0.2618,0.1146
31,0.2659,0.1173
32,0.2695,0.1199
33,0.2726,0.1221
34,0.2727,0.1222
35,0.2723,0.1219
36,0.2707,0.1207
37,0.2674,0.1184
38,0.2665,0.1178
39,0.2676,0.1185
40,0.2677,0.1186
41,0.2678,0.1187
42,0.2689,0.1195
43,0.2693,0.1197
44,0.2690,0.1195
45,0.2685,0.1192
46,0.2679,0.1187
47,0.2666,0.1178
48,0.2663,0.1176
49,0.2659,0.1173
50,0.2663,0.1176
