Round,Accuracy
0,0.1164
1,0.6826
2,0.7533
3,0.7997
4,0.8503
5,0.8391
6,0.8723
7,0.9409
8,0.9667
9,0.9751
10,0.9766
11,0.9775
12,0.9783
13,0.9793
14,0.981
15,0.981
16,0.9812
17,0.982
18,0.9828
19,0.9821
20,0.9831
21,0.9831
22,0.9831
23,0.9827
24,0.9837
25,0.985
26,0.9832
27,0.9835
28,0.9852
29,0.985
30,0.9852
31,0.9844
32,0.9848
33,0.9843
34,0.9839
35,0.9849
36,0.9846
37,0.9866
38,0.9855
39,0.9859
40,0.9858
41,0.9855
42,0.9859
43,0.9858
44,0.9851
45,0.9863
46,0.9867
47,0.9864
48,0.9869
49,0.9855
50,0.984
