Round,Accuracy
0,0.0118
1,0.4822
2,0.4957
3,0.5015
4,0.4994
5,0.5084
6,0.4981
7,0.5101
8,0.526
9,0.5267
10,0.5163
11,0.5232
12,0.5308
13,0.5129
14,0.5084
15,0.5097
16,0.5116
17,0.5052
18,0.5067
19,0.4912
20,0.5228
21,0.5112
22,0.5002
23,0.5065
24,0.5153
25,0.508
26,0.5254
27,0.508
28,0.5006
29,0.528
30,0.5037
31,0.4983
32,0.4875
33,0.4888
34,0.5006
35,0.5013
36,0.4996
37,0.4899
38,0.5069
39,0.5019
40,0.5247
41,0.5297
42,0.5086
43,0.5217
44,0.5101
45,0.5181
46,0.52
47,0.5069
48,0.5006
49,0.5232
50,0.5004
