Round,Accuracy
0,0.0776
1,0.1959
2,0.5546
3,0.7801
4,0.7991
5,0.8163
6,0.8464
7,0.836
8,0.8634
9,0.8576
10,0.859
11,0.8411
12,0.8563
13,0.8705
14,0.8732
15,0.8687
16,0.871
17,0.872
18,0.8763
19,0.8638
20,0.8763
21,0.8732
22,0.8756
23,0.876
24,0.8759
25,0.8494
26,0.8774
27,0.8749
28,0.8611
29,0.8765
30,0.8749
31,0.8778
32,0.7416
33,0.8631
34,0.8699
35,0.8764
36,0.8703
37,0.8794
38,0.8796
39,0.8796
40,0.8788
41,0.8789
42,0.8785
43,0.8284
44,0.8779
45,0.8771
46,0.8778
47,0.8158
48,0.8775
49,0.8782
50,0.8764
