Round,Accuracy
0,0.0112
1,0.4822
2,0.4871
3,0.4822
4,0.4566
5,0.4916
6,0.5383
7,0.5189
8,0.5441
9,0.5409
10,0.5538
11,0.5344
12,0.5645
13,0.5488
14,0.5748
15,0.5576
16,0.566
17,0.5723
18,0.5699
19,0.5643
20,0.5716
21,0.5665
22,0.5544
23,0.5705
24,0.5641
25,0.5697
26,0.5563
27,0.5647
28,0.5643
29,0.563
30,0.5643
31,0.563
32,0.5626
33,0.5604
34,0.5656
35,0.5647
36,0.5624
37,0.5671
38,0.5643
39,0.5628
40,0.5649
41,0.5622
42,0.5585
43,0.5611
44,0.571
45,0.5594
46,0.568
47,0.5677
48,0.5639
49,0.5699
50,0.559
