Round,Accuracy
0,0.3032
1,0.4822
2,0.4875
3,0.5443
4,0.5544
5,0.5634
6,0.5178
7,0.5641
8,0.5409
9,0.5563
10,0.5385
11,0.5508
12,0.5348
13,0.551
14,0.5318
15,0.5409
16,0.5445
17,0.5415
18,0.5404
19,0.5497
20,0.5469
21,0.5465
22,0.5445
23,0.5538
24,0.5424
25,0.5555
26,0.5525
27,0.5443
28,0.5473
29,0.5525
30,0.5467
31,0.5456
32,0.5488
33,0.5563
34,0.5585
35,0.5619
36,0.5557
37,0.557
38,0.5553
39,0.5574
40,0.5619
41,0.5523
42,0.5643
43,0.5503
44,0.5538
45,0.5475
46,0.5568
47,0.5548
48,0.5604
49,0.549
50,0.5687
