Round,Accuracy
0,0.108
1,0.1484
2,0.4785
3,0.551
4,0.5797
5,0.6024
6,0.6131
7,0.6251
8,0.6369
9,0.6429
10,0.6504
11,0.6534
12,0.6574
13,0.6636
14,0.6678
15,0.6735
16,0.6768
17,0.6786
18,0.6796
19,0.6805
20,0.6852
21,0.6829
22,0.6873
23,0.6926
24,0.6882
25,0.6933
26,0.6914
27,0.6937
28,0.6967
29,0.6939
30,0.6982
31,0.6995
32,0.6982
33,0.6979
34,0.698
35,0.6995
36,0.7009
37,0.7068
38,0.7055
39,0.706
40,0.7063
41,0.7042
42,0.7061
43,0.708
44,0.7038
45,0.708
46,0.7048
47,0.7102
48,0.7106
49,0.7068
50,0.7106
