Round,Accuracy
0,0.067
1,0.196
2,0.8244
3,0.8596
4,0.8682
5,0.8747
6,0.8782
7,0.881
8,0.8838
9,0.8831
10,0.8845
11,0.8849
12,0.8843
13,0.8849
14,0.886
15,0.8876
16,0.887
17,0.8871
18,0.8864
19,0.8858
20,0.8873
21,0.8861
22,0.8865
23,0.8868
24,0.8862
25,0.8864
26,0.8868
27,0.8865
28,0.8862
29,0.8864
30,0.8864
31,0.8864
32,0.8862
33,0.8852
34,0.8851
35,0.8857
36,0.8849
37,0.8851
38,0.8848
39,0.8861
40,0.886
41,0.8858
42,0.8826
43,0.8847
44,0.8834
45,0.8853
46,0.8844
47,0.8836
48,0.8838
49,0.8835
50,0.8842
