Round,Avg Accuracy,Std Accuracy
0,0.1034,0.0149
1,0.1151,0.0149
2,0.1509,0.0428
3,0.2026,0.0487
4,0.2538,0.0414
5,0.2916,0.0291
6,0.3109,0.0338
7,0.3216,0.0386
8,0.3281,0.0374
9,0.3346,0.0330
10,0.3383,0.0291
11,0.3399,0.0263
12,0.3425,0.0227
13,0.3460,0.0193
14,0.3499,0.0159
15,0.3541,0.0134
16,0.3601,0.0106
17,0.3654,0.0088
18,0.3698,0.0093
19,0.3735,0.0100
20,0.3766,0.0116
21,0.3803,0.0127
22,0.3833,0.0140
23,0.3853,0.0137
24,0.3874,0.0134
25,0.3893,0.0127
26,0.3908,0.0113
27,0.3930,0.0110
28,0.3948,0.0100
29,0.3965,0.0091
30,0.3980,0.0081
31,0.3991,0.0069
32,0.4004,0.0057
33,0.4022,0.0048
34,0.4042,0.0040
35,0.4059,0.0037
36,0.4078,0.0036
37,0.4093,0.0044
38,0.4103,0.0047
39,0.4111,0.0053
40,0.4114,0.0058
41,0.4116,0.0057
42,0.4116,0.0060
43,0.4113,0.0055
44,0.4110,0.0058
45,0.4101,0.0059
46,0.4094,0.0060
47,0.4091,0.0060
48,0.4089,0.0060
49,0.4082,0.0056
50,0.4083,0.0056
