Round,Avg Accuracy,Std Accuracy
0,0.0995,0.0007
1,0.3619,0.0052
2,0.4223,0.0081
3,0.4395,0.0104
4,0.4410,0.0081
5,0.4389,0.0081
6,0.4352,0.0069
7,0.4327,0.0070
8,0.4303,0.0068
9,0.4275,0.0059
10,0.4240,0.0065
11,0.4231,0.0072
12,0.4204,0.0076
13,0.4195,0.0064
14,0.4178,0.0076
15,0.4171,0.0066
16,0.4166,0.0068
17,0.4157,0.0065
18,0.4146,0.0064
19,0.4140,0.0069
20,0.4124,0.0061
21,0.4116,0.0076
22,0.4118,0.0074
23,0.4105,0.0063
24,0.4092,0.0080
25,0.4088,0.0077
26,0.4083,0.0080
27,0.4074,0.0070
28,0.4071,0.0080
29,0.4063,0.0079
30,0.4059,0.0076
31,0.4048,0.0094
32,0.4056,0.0092
33,0.4047,0.0081
34,0.4046,0.0084
35,0.4045,0.0083
36,0.4039,0.0092
37,0.4029,0.0080
38,0.4026,0.0092
39,0.4014,0.0092
40,0.4018,0.0088
41,0.4014,0.0085
42,0.4011,0.0089
43,0.4003,0.0090
44,0.4011,0.0100
45,0.3997,0.0085
46,0.3983,0.0097
47,0.3996,0.0099
48,0.3991,0.0096
49,0.3993,0.0083
50,0.3992,0.0092
