Round,Avg Accuracy,Std Accuracy
0,0.0929,0.0082
1,0.3397,0.0049
2,0.3787,0.0039
3,0.3896,0.0011
4,0.3969,0.0040
5,0.3990,0.0028
6,0.4002,0.0027
7,0.4047,0.0044
8,0.4072,0.0039
9,0.4100,0.0033
10,0.4121,0.0040
11,0.4124,0.0034
12,0.4117,0.0025
13,0.4126,0.0026
14,0.4131,0.0007
15,0.4145,0.0017
16,0.4150,0.0033
17,0.4152,0.0022
18,0.4152,0.0028
19,0.4163,0.0018
20,0.4161,0.0038
21,0.4186,0.0034
22,0.4172,0.0019
23,0.4178,0.0024
24,0.4151,0.0052
25,0.4178,0.0027
26,0.4176,0.0034
27,0.4192,0.0021
28,0.4174,0.0013
29,0.4184,0.0029
30,0.4184,0.0031
31,0.4174,0.0047
32,0.4186,0.0020
33,0.4182,0.0029
34,0.4180,0.0018
35,0.4178,0.0017
36,0.4200,0.0020
37,0.4156,0.0017
38,0.4180,0.0038
39,0.4183,0.0022
40,0.4158,0.0050
41,0.4151,0.0032
42,0.4168,0.0013
43,0.4170,0.0037
44,0.4181,0.0031
45,0.4184,0.0021
46,0.4181,0.0023
47,0.4171,0.0018
48,0.4200,0.0030
49,0.4194,0.0029
50,0.4158,0.0048
