Round,Avg Accuracy,Std Accuracy
0,0.1001,0.0002
1,0.1357,0.0331
2,0.1442,0.0481
3,0.1453,0.0222
4,0.1665,0.0222
5,0.1955,0.0170
6,0.2491,0.0389
7,0.2901,0.0499
8,0.2948,0.0507
9,0.3043,0.0414
10,0.3179,0.0349
11,0.3298,0.0275
12,0.3388,0.0204
13,0.3441,0.0199
14,0.3512,0.0183
15,0.3605,0.0151
16,0.3660,0.0135
17,0.3620,0.0190
18,0.3544,0.0293
19,0.3448,0.0418
20,0.3459,0.0431
21,0.3491,0.0419
22,0.3552,0.0352
23,0.3625,0.0267
24,0.3657,0.0213
25,0.3654,0.0199
26,0.3654,0.0171
27,0.3672,0.0149
28,0.3701,0.0114
29,0.3744,0.0102
30,0.3760,0.0103
31,0.3755,0.0088
32,0.3723,0.0087
33,0.3690,0.0105
34,0.3673,0.0124
35,0.3657,0.0134
36,0.3660,0.0120
37,0.3699,0.0094
38,0.3709,0.0084
39,0.3713,0.0088
40,0.3696,0.0093
41,0.3689,0.0100
42,0.3699,0.0107
43,0.3694,0.0113
44,0.3687,0.0112
45,0.3679,0.0113
46,0.3671,0.0119
47,0.3662,0.0113
48,0.3660,0.0104
49,0.3665,0.0087
50,0.3691,0.0139
