Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.2348,0.0000
2,0.3332,0.0000
3,0.3403,0.0000
4,0.3249,0.0000
5,0.3037,0.0000
6,0.2686,0.0000
7,0.2610,0.0000
8,0.2945,0.0000
9,0.3320,0.0000
10,0.3554,0.0000
11,0.3637,0.0000
12,0.3655,0.0000
13,0.3658,0.0000
14,0.3637,0.0000
15,0.3622,0.0000
16,0.3619,0.0000
17,0.3606,0.0000
18,0.3622,0.0000
19,0.3630,0.0000
20,0.3646,0.0000
21,0.3666,0.0000
22,0.3672,0.0000
23,0.3687,0.0000
24,0.3714,0.0000
25,0.3714,0.0000
26,0.3692,0.0000
27,0.3687,0.0000
28,0.3684,0.0000
29,0.3689,0.0000
30,0.3695,0.0000
31,0.3703,0.0000
32,0.3711,0.0000
33,0.3722,0.0000
34,0.3718,0.0000
35,0.3735,0.0000
36,0.3711,0.0000
37,0.3711,0.0000
38,0.3696,0.0000
39,0.3681,0.0000
40,0.3695,0.0000
41,0.3699,0.0000
42,0.3706,0.0000
43,0.3706,0.0000
44,0.3688,0.0000
45,0.3672,0.0000
46,0.3663,0.0000
47,0.3661,0.0000
48,0.3666,0.0000
49,0.3673,0.0000
50,0.3778,0.0000
