Round,Avg Accuracy,Std Accuracy
0,0.0965,0.0049
1,0.3598,0.0094
2,0.4226,0.0081
3,0.4430,0.0031
4,0.4443,0.0020
5,0.4412,0.0015
6,0.4363,0.0018
7,0.4341,0.0011
8,0.4321,0.0012
9,0.4281,0.0021
10,0.4253,0.0010
11,0.4234,0.0026
12,0.4229,0.0026
13,0.4218,0.0027
14,0.4193,0.0030
15,0.4187,0.0030
16,0.4168,0.0030
17,0.4166,0.0034
18,0.4158,0.0041
19,0.4148,0.0031
20,0.4131,0.0043
21,0.4127,0.0040
22,0.4120,0.0050
23,0.4118,0.0039
24,0.4121,0.0035
25,0.4109,0.0038
26,0.4090,0.0043
27,0.4101,0.0037
28,0.4092,0.0030
29,0.4082,0.0034
30,0.4091,0.0033
31,0.4081,0.0038
32,0.4071,0.0037
33,0.4067,0.0037
34,0.4064,0.0030
35,0.4066,0.0046
36,0.4058,0.0049
37,0.4059,0.0037
38,0.4053,0.0025
39,0.4048,0.0029
40,0.4050,0.0041
41,0.4041,0.0035
42,0.4045,0.0032
43,0.4037,0.0042
44,0.4037,0.0045
45,0.4042,0.0050
46,0.4034,0.0040
47,0.4031,0.0047
48,0.4020,0.0044
49,0.4030,0.0045
50,0.4085,0.0113
