Round,Accuracy
0,0.0815
1,0.3448
2,0.3782
3,0.3882
4,0.3916
5,0.3981
6,0.3967
7,0.3994
8,0.403
9,0.4063
10,0.4083
11,0.4091
12,0.4083
13,0.4092
14,0.4122
15,0.4142
16,0.4125
17,0.414
18,0.4134
19,0.4143
20,0.4131
21,0.4168
22,0.4156
23,0.416
24,0.4135
25,0.416
26,0.4143
27,0.4177
28,0.4164
29,0.4153
30,0.4169
31,0.4151
32,0.4168
33,0.4159
34,0.4175
35,0.4161
36,0.4202
37,0.4169
38,0.418
39,0.417
40,0.4147
41,0.4133
42,0.4183
43,0.4162
44,0.4164
45,0.4165
46,0.4157
47,0.4159
48,0.4178
49,0.4204
50,0.4193
