Round,Accuracy
0,0.0112
1,0.3189
2,0.4826
3,0.4822
4,0.4822
5,0.4822
6,0.4822
7,0.4822
8,0.4822
9,0.4822
10,0.4822
11,0.4822
12,0.4822
13,0.4822
14,0.4822
15,0.4834
16,0.4834
17,0.4832
18,0.4834
19,0.4839
20,0.4837
21,0.4828
22,0.483
23,0.486
24,0.4892
25,0.488
26,0.488
27,0.4888
28,0.4903
29,0.4892
30,0.4905
31,0.4914
32,0.4918
33,0.4905
34,0.491
35,0.4929
36,0.4903
37,0.4897
38,0.4908
39,0.4929
40,0.4955
41,0.497
42,0.4976
43,0.4983
44,0.5002
45,0.5019
46,0.5045
47,0.5026
48,0.4968
49,0.4966
50,0.5011
