Round,Accuracy
0,0.1107
1,0.1959
2,0.5739
3,0.7254
4,0.7808
5,0.7997
6,0.8258
7,0.8379
8,0.8441
9,0.8491
10,0.8532
11,0.857
12,0.8551
13,0.8586
14,0.8576
15,0.8634
16,0.8629
17,0.8614
18,0.8636
19,0.8635
20,0.8608
21,0.862
22,0.8634
23,0.865
24,0.8655
25,0.8665
26,0.864
27,0.8645
28,0.864
29,0.866
30,0.8631
31,0.8645
32,0.8634
33,0.8656
34,0.8662
35,0.8659
36,0.8664
37,0.8665
38,0.8655
39,0.867
40,0.8645
41,0.8661
42,0.868
43,0.8664
44,0.8676
45,0.8671
46,0.8659
47,0.8674
48,0.8667
49,0.8653
50,0.8661
