Round,Accuracy
0,0.1023
1,0.1725
2,0.3517
3,0.4494
4,0.4995
5,0.5316
6,0.5544
7,0.5652
8,0.5795
9,0.5931
10,0.5989
11,0.6092
12,0.6156
13,0.6236
14,0.6315
15,0.6372
16,0.641
17,0.648
18,0.6515
19,0.6563
20,0.6586
21,0.6647
22,0.6679
23,0.6711
24,0.6727
25,0.6727
26,0.6758
27,0.6759
28,0.6769
29,0.6791
30,0.6796
31,0.6827
32,0.6834
33,0.6842
34,0.6876
35,0.6862
36,0.6879
37,0.6909
38,0.6945
39,0.6954
40,0.6943
41,0.6938
42,0.696
43,0.6946
44,0.6944
45,0.6982
46,0.6965
47,0.6961
48,0.6983
49,0.7021
50,0.6993
