Round,Accuracy
0,0.1055
1,0.1158
2,0.3383
3,0.4713
4,0.5431
5,0.5811
6,0.5996
7,0.6071
8,0.613
9,0.6126
10,0.6135
11,0.6073
12,0.6036
13,0.6
14,0.6056
15,0.6051
16,0.6073
17,0.6114
18,0.6149
19,0.6144
20,0.619
21,0.6211
22,0.6251
23,0.6286
24,0.6305
25,0.6343
26,0.6357
27,0.6398
28,0.6464
29,0.6511
30,0.6551
31,0.6565
32,0.6606
33,0.6628
34,0.6638
35,0.6651
36,0.6696
37,0.6719
38,0.6725
39,0.6753
40,0.6778
41,0.6786
42,0.6812
43,0.6803
44,0.6814
45,0.6855
46,0.6897
47,0.6886
48,0.69
49,0.6894
50,0.6906
