Round,Accuracy
0,0.7649
1,0.7832
2,0.7655
3,0.8362
4,0.8495
5,0.8449
6,0.792
7,0.7814
8,0.7835
9,0.7913
10,0.8006
11,0.8151
12,0.8316
13,0.8386
14,0.829
15,0.8062
16,0.7963
17,0.8329
18,0.8414
19,0.829
20,0.8256
21,0.8371
22,0.8362
23,0.8399
24,0.8434
25,0.8371
26,0.8276
27,0.8225
28,0.8283
29,0.8345
30,0.8346
31,0.8374
32,0.8374
33,0.8366
34,0.8374
35,0.8372
36,0.8302
37,0.8256
38,0.8336
39,0.8334
40,0.8287
41,0.8297
42,0.8389
43,0.8399
44,0.8382
45,0.8345
46,0.838
47,0.8409
48,0.8311
49,0.8293
50,0.8336
