Round,Accuracy
0,0.1
1,0.1091
2,0.2628
3,0.4015
4,0.4591
5,0.4818
6,0.4879
7,0.4965
8,0.5054
9,0.5195
10,0.5304
11,0.5372
12,0.5452
13,0.5493
14,0.5531
15,0.5593
16,0.5656
17,0.5695
18,0.5731
19,0.5777
20,0.5749
21,0.5732
22,0.574
23,0.5788
24,0.5828
25,0.5866
26,0.5947
27,0.598
28,0.6035
29,0.6088
30,0.6114
31,0.6147
32,0.6194
33,0.6201
34,0.6214
35,0.625
36,0.628
37,0.6321
38,0.6338
39,0.6368
40,0.6386
41,0.639
42,0.6412
43,0.6426
44,0.6411
45,0.6426
46,0.6413
47,0.6415
48,0.6395
49,0.64
50,0.6414
