Round,Accuracy
0,0.1001
1,0.1744
2,0.3276
3,0.4026
4,0.4373
5,0.4553
6,0.4678
7,0.4815
8,0.4943
9,0.5094
10,0.5188
11,0.5294
12,0.5413
13,0.5444
14,0.5453
15,0.5468
16,0.5479
17,0.5503
18,0.5477
19,0.5463
20,0.5464
21,0.5471
22,0.5556
23,0.5614
24,0.5675
25,0.5735
26,0.5817
27,0.5884
28,0.5913
29,0.5955
30,0.6003
31,0.6021
32,0.6033
33,0.6069
34,0.6063
35,0.6066
36,0.6076
37,0.6119
38,0.6128
39,0.616
40,0.617
41,0.6206
42,0.6214
43,0.6206
44,0.6208
45,0.6226
46,0.6224
47,0.6222
48,0.6236
49,0.626
50,0.6281
