Round,Avg Accuracy,Std Accuracy
0,0.1004,0.0095
1,0.7127,0.0005
2,0.7658,0.0083
3,0.7900,0.0072
4,0.8037,0.0025
5,0.8130,0.0043
6,0.8161,0.0033
7,0.8202,0.0052
8,0.8249,0.0033
9,0.8281,0.0020
10,0.8288,0.0034
11,0.8326,0.0024
12,0.8318,0.0015
13,0.8339,0.0011
14,0.8343,0.0028
15,0.8359,0.0017
16,0.8359,0.0002
17,0.8366,0.0015
18,0.8379,0.0007
19,0.8374,0.0017
20,0.8392,0.0014
21,0.8379,0.0013
22,0.8386,0.0007
23,0.8394,0.0009
24,0.8400,0.0024
25,0.8408,0.0011
26,0.8402,0.0013
27,0.8410,0.0025
28,0.8404,0.0025
29,0.8397,0.0027
30,0.8399,0.0019
31,0.8413,0.0020
32,0.8428,0.0009
33,0.8417,0.0021
34,0.8409,0.0015
35,0.8407,0.0028
36,0.8414,0.0045
37,0.8428,0.0022
38,0.8430,0.0025
39,0.8430,0.0027
40,0.8424,0.0029
41,0.8439,0.0036
42,0.8426,0.0014
43,0.8432,0.0035
44,0.8446,0.0023
45,0.8431,0.0024
46,0.8421,0.0031
47,0.8445,0.0025
48,0.8438,0.0028
49,0.8449,0.0025
50,0.8443,0.0030
