Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.6747,0.0085
2,0.7037,0.0036
3,0.7067,0.0056
4,0.7116,0.0004
5,0.7143,0.0028
6,0.7088,0.0045
7,0.7164,0.0046
8,0.7213,0.0027
9,0.7184,0.0023
10,0.7226,0.0079
11,0.7200,0.0027
12,0.7235,0.0029
13,0.7241,0.0060
14,0.7217,0.0032
15,0.7190,0.0036
16,0.7242,0.0058
17,0.7255,0.0056
18,0.7256,0.0080
19,0.7296,0.0066
20,0.7186,0.0046
21,0.7214,0.0081
22,0.7249,0.0039
23,0.7263,0.0046
24,0.7212,0.0002
25,0.7223,0.0053
26,0.7208,0.0024
27,0.7244,0.0017
28,0.7259,0.0025
29,0.7202,0.0026
30,0.7245,0.0071
31,0.7172,0.0006
32,0.7223,0.0071
33,0.7243,0.0020
34,0.7222,0.0052
35,0.7203,0.0002
36,0.7279,0.0039
37,0.7241,0.0041
38,0.7239,0.0045
39,0.7223,0.0038
40,0.7248,0.0010
41,0.7199,0.0077
42,0.7268,0.0058
43,0.7263,0.0045
44,0.7285,0.0035
45,0.7245,0.0029
46,0.7234,0.0038
47,0.7252,0.0035
48,0.7255,0.0023
49,0.7209,0.0007
50,0.7268,0.0044
