Round,Avg Accuracy,Std Accuracy
0,0.0886,0.0165
1,0.7205,0.0020
2,0.7664,0.0069
3,0.7918,0.0064
4,0.8034,0.0046
5,0.8103,0.0046
6,0.8195,0.0025
7,0.8222,0.0017
8,0.8251,0.0008
9,0.8292,0.0020
10,0.8328,0.0007
11,0.8346,0.0016
12,0.8357,0.0028
13,0.8369,0.0023
14,0.8358,0.0016
15,0.8393,0.0018
16,0.8416,0.0013
17,0.8403,0.0019
18,0.8430,0.0021
19,0.8422,0.0011
20,0.8452,0.0004
21,0.8409,0.0011
22,0.8439,0.0021
23,0.8421,0.0008
24,0.8434,0.0016
25,0.8451,0.0013
26,0.8446,0.0016
27,0.8443,0.0018
28,0.8452,0.0013
29,0.8440,0.0020
30,0.8454,0.0015
31,0.8465,0.0012
32,0.8465,0.0005
33,0.8456,0.0009
34,0.8468,0.0009
35,0.8463,0.0016
36,0.8460,0.0008
37,0.8460,0.0007
38,0.8463,0.0013
39,0.8463,0.0018
40,0.8474,0.0014
41,0.8462,0.0014
42,0.8459,0.0010
43,0.8463,0.0017
44,0.8467,0.0009
45,0.8468,0.0019
46,0.8462,0.0006
47,0.8462,0.0003
48,0.8447,0.0018
49,0.8464,0.0021
50,0.8472,0.0014
