Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.7259,0.0017
2,0.7771,0.0054
3,0.7989,0.0017
4,0.8101,0.0056
5,0.8220,0.0021
6,0.8235,0.0016
7,0.8272,0.0013
8,0.8322,0.0026
9,0.8314,0.0014
10,0.8326,0.0002
11,0.8351,0.0015
12,0.8366,0.0016
13,0.8370,0.0018
14,0.8400,0.0012
15,0.8409,0.0013
16,0.8398,0.0023
17,0.8402,0.0013
18,0.8409,0.0019
19,0.8412,0.0009
20,0.8425,0.0016
21,0.8412,0.0020
22,0.8398,0.0011
23,0.8448,0.0001
24,0.8433,0.0007
25,0.8442,0.0023
26,0.8439,0.0014
27,0.8449,0.0009
28,0.8450,0.0005
29,0.8445,0.0025
30,0.8447,0.0041
31,0.8444,0.0015
32,0.8446,0.0025
33,0.8467,0.0020
34,0.8420,0.0014
35,0.8461,0.0015
36,0.8460,0.0020
37,0.8469,0.0002
38,0.8446,0.0029
39,0.8464,0.0025
40,0.8444,0.0020
41,0.8468,0.0028
42,0.8472,0.0020
43,0.8469,0.0033
44,0.8461,0.0019
45,0.8479,0.0034
46,0.8456,0.0017
47,0.8463,0.0030
48,0.8467,0.0036
49,0.8470,0.0024
50,0.8465,0.0030
