Round,Avg Accuracy,Std Accuracy
0,0.1003,0.0000
1,0.5614,0.0000
2,0.7125,0.0000
3,0.7635,0.0000
4,0.7680,0.0000
5,0.7893,0.0000
6,0.8020,0.0000
7,0.8270,0.0000
8,0.8273,0.0000
9,0.8257,0.0000
10,0.8257,0.0000
11,0.8170,0.0000
12,0.8146,0.0000
13,0.8071,0.0000
14,0.8048,0.0000
15,0.8048,0.0000
16,0.8065,0.0000
17,0.8082,0.0000
18,0.8157,0.0000
19,0.8147,0.0000
20,0.8169,0.0000
21,0.8064,0.0000
22,0.8119,0.0000
23,0.8129,0.0000
24,0.8153,0.0000
25,0.8161,0.0000
26,0.8195,0.0000
27,0.8241,0.0000
28,0.8260,0.0000
29,0.8215,0.0000
30,0.8231,0.0000
31,0.8287,0.0000
32,0.8256,0.0000
33,0.8245,0.0000
34,0.8238,0.0000
35,0.8268,0.0000
36,0.8266,0.0000
37,0.8269,0.0000
38,0.8166,0.0000
39,0.8116,0.0000
40,0.8206,0.0000
41,0.8324,0.0000
42,0.8319,0.0000
43,0.8316,0.0000
44,0.8254,0.0000
45,0.8188,0.0000
46,0.8276,0.0000
47,0.8373,0.0000
48,0.8346,0.0000
49,0.8336,0.0000
50,0.8289,0.0000
