Round,Avg Accuracy,Std Accuracy
0,0.1113,0.0160
1,0.6524,0.0409
2,0.6905,0.0081
3,0.7784,0.0045
4,0.7881,0.0052
5,0.8000,0.0010
6,0.8079,0.0019
7,0.8137,0.0037
8,0.8184,0.0020
9,0.8242,0.0024
10,0.8254,0.0026
11,0.8272,0.0046
12,0.8267,0.0028
13,0.8305,0.0035
14,0.8324,0.0015
15,0.8340,0.0019
16,0.8343,0.0024
17,0.8348,0.0024
18,0.8351,0.0035
19,0.8372,0.0015
20,0.8357,0.0005
21,0.8364,0.0036
22,0.8375,0.0022
23,0.8392,0.0043
24,0.8397,0.0028
25,0.8405,0.0019
26,0.8408,0.0029
27,0.8402,0.0040
28,0.8397,0.0024
29,0.8406,0.0034
30,0.8424,0.0024
31,0.8406,0.0033
32,0.8419,0.0033
33,0.8434,0.0018
34,0.8422,0.0030
35,0.8441,0.0021
36,0.8443,0.0024
37,0.8442,0.0015
38,0.8455,0.0012
39,0.8442,0.0018
40,0.8450,0.0007
41,0.8443,0.0022
42,0.8443,0.0025
43,0.8444,0.0007
44,0.8454,0.0017
45,0.8439,0.0019
46,0.8428,0.0029
47,0.8431,0.0014
48,0.8444,0.0004
49,0.8427,0.0016
50,0.8457,0.0012
