Round,Accuracy
0,0.0
1,0.4972
2,0.5219
3,0.5402
4,0.5456
5,0.5527
6,0.548
7,0.5475
8,0.5581
9,0.5559
10,0.5566
11,0.5615
12,0.5585
13,0.5602
14,0.5529
15,0.5581
16,0.5566
17,0.554
18,0.5589
19,0.5615
20,0.5609
21,0.5587
22,0.5604
23,0.5561
24,0.5611
25,0.5557
26,0.5568
27,0.5645
28,0.563
29,0.56
30,0.5619
31,0.5604
32,0.5611
33,0.5589
34,0.5583
35,0.5585
36,0.5589
37,0.5634
38,0.5652
39,0.5697
40,0.5609
41,0.5695
42,0.5656
43,0.5682
44,0.5615
45,0.5609
46,0.5602
47,0.5662
48,0.5643
49,0.5649
50,0.5645
