Round,Accuracy
0,0.1834
1,0.4822
2,0.5086
3,0.5331
4,0.5417
5,0.5482
6,0.5499
7,0.546
8,0.549
9,0.5553
10,0.554
11,0.5523
12,0.5576
13,0.554
14,0.5555
15,0.5548
16,0.5551
17,0.5581
18,0.5606
19,0.5598
20,0.5596
21,0.5613
22,0.5632
23,0.5634
24,0.5634
25,0.5585
26,0.5563
27,0.5637
28,0.5669
29,0.5673
30,0.5628
31,0.5637
32,0.5652
33,0.5647
34,0.5667
35,0.5667
36,0.5688
37,0.5695
38,0.5705
39,0.5677
40,0.5686
41,0.5686
42,0.5729
43,0.5677
44,0.5675
45,0.5647
46,0.5667
47,0.5703
48,0.568
49,0.5703
50,0.5684
