Round,Accuracy
0,0.0759
1,0.1956
2,0.1959
3,0.1594
4,0.1959
5,0.1594
6,0.1959
7,0.1594
8,0.1959
9,0.1594
10,0.1959
11,0.1594
12,0.1959
13,0.1595
14,0.1959
15,0.1594
16,0.1959
17,0.1409
18,0.1959
19,0.1594
20,0.1959
21,0.1594
22,0.1959
23,0.1594
24,0.1107
25,0.1959
26,0.1116
27,0.1959
28,0.0969
29,0.1959
30,0.0889
31,0.1959
32,0.0969
33,0.1959
34,0.0969
35,0.1959
36,0.0969
37,0.1959
38,0.0987
39,0.1954
40,0.1107
41,0.1959
42,0.1107
43,0.1592
44,0.1107
45,0.1593
46,0.1129
47,0.1594
48,0.1494
49,0.1594
50,0.1959
