Round,Accuracy
0,0.1
1,0.1017
2,0.1
3,0.1025
4,0.1006
5,0.1387
6,0.1
7,0.1
8,0.1
9,0.1
10,0.1
11,0.1
12,0.1
13,0.1
14,0.1
15,0.1
16,0.1042
17,0.1
18,0.1972
19,0.1386
20,0.1276
21,0.2206
22,0.1
23,0.1016
24,0.1
25,0.1
26,0.1224
27,0.1156
28,0.1973
29,0.135
30,0.206
31,0.1643
32,0.2083
33,0.2639
34,0.2796
35,0.2406
36,0.283
37,0.4303
38,0.3294
39,0.2886
40,0.2539
41,0.3506
42,0.3656
43,0.3004
44,0.3924
45,0.3995
46,0.4797
47,0.387
48,0.4865
49,0.476
50,0.5051
