Round,Accuracy
0,0.0973
1,0.9809
2,0.987
3,0.9893
4,0.9905
5,0.9911
6,0.9914
7,0.9915
8,0.9923
9,0.9926
10,0.9925
11,0.9923
12,0.9924
13,0.9929
14,0.9934
15,0.9932
16,0.993
17,0.9932
18,0.9927
19,0.9926
20,0.9929
21,0.9927
22,0.9925
23,0.9928
24,0.9931
25,0.9926
26,0.9927
27,0.9928
28,0.9929
29,0.9933
30,0.9931
31,0.9932
32,0.9934
33,0.9933
34,0.9923
35,0.9929
36,0.9928
37,0.9928
38,0.9929
39,0.9923
40,0.9924
41,0.9928
42,0.9929
43,0.9924
44,0.9932
45,0.9928
46,0.9928
47,0.9936
48,0.9934
49,0.9931
50,0.9932
