Round,Accuracy
0,0.0705
1,0.9779
2,0.9864
3,0.9888
4,0.9906
5,0.9902
6,0.9908
7,0.991
8,0.9912
9,0.9911
10,0.9914
11,0.9918
12,0.9915
13,0.9915
14,0.9918
15,0.992
16,0.992
17,0.9919
18,0.9921
19,0.9925
20,0.9923
21,0.9919
22,0.9922
23,0.9922
24,0.9919
25,0.9919
26,0.9921
27,0.992
28,0.9921
29,0.9922
30,0.9918
31,0.9916
32,0.9925
33,0.9917
34,0.9924
35,0.9919
36,0.9917
37,0.9923
38,0.9921
39,0.9926
40,0.9926
41,0.9924
42,0.9922
43,0.992
44,0.9926
45,0.9925
46,0.9923
47,0.992
48,0.992
49,0.9925
50,0.9923
