Round,Accuracy
0,0.0917
1,0.9776
2,0.9858
3,0.9884
4,0.9887
5,0.9897
6,0.9909
7,0.9902
8,0.9909
9,0.9909
10,0.9909
11,0.9919
12,0.9911
13,0.9913
14,0.9911
15,0.9912
16,0.9916
17,0.9912
18,0.9916
19,0.9915
20,0.9912
21,0.9914
22,0.9912
23,0.9916
24,0.992
25,0.9915
26,0.992
27,0.9913
28,0.9912
29,0.9911
30,0.9919
31,0.9914
32,0.9916
33,0.9917
34,0.9914
35,0.992
36,0.9914
37,0.9917
38,0.9917
39,0.9917
40,0.9916
41,0.9911
42,0.9914
43,0.9915
44,0.9919
45,0.9922
46,0.9918
47,0.9916
48,0.9919
49,0.9919
50,0.992
