Round,Accuracy
0,0.1
1,0.7457
2,0.7789
3,0.7964
4,0.8119
5,0.8167
6,0.8245
7,0.833
8,0.8334
9,0.8354
10,0.8318
11,0.8343
12,0.8377
13,0.8396
14,0.8356
15,0.8334
16,0.8322
17,0.8364
18,0.8349
19,0.8366
20,0.8393
21,0.8388
22,0.8324
23,0.8365
24,0.8384
25,0.8396
26,0.8382
27,0.8377
28,0.8386
29,0.8397
30,0.8418
31,0.8391
32,0.8365
33,0.8377
34,0.8377
35,0.8378
36,0.8371
37,0.8387
38,0.8388
39,0.8397
40,0.8396
41,0.8383
42,0.8408
43,0.8399
44,0.8366
45,0.8326
46,0.8366
47,0.8403
48,0.8384
49,0.8398
50,0.8401
