Round,Accuracy
0,0.0987
1,0.1802
2,0.2589
3,0.29
4,0.3084
5,0.3358
6,0.3642
7,0.397
8,0.4235
9,0.4408
10,0.4551
11,0.4695
12,0.4847
13,0.5008
14,0.5132
15,0.525
16,0.5284
17,0.5301
18,0.5368
19,0.5397
20,0.5444
21,0.5498
22,0.5497
23,0.5519
24,0.5551
25,0.5551
26,0.5527
27,0.5503
28,0.5478
29,0.5493
30,0.5521
31,0.5563
32,0.5581
33,0.5599
34,0.564
35,0.5684
36,0.577
37,0.5828
38,0.5878
39,0.5924
40,0.5854
41,0.5803
42,0.5724
43,0.57
44,0.57
45,0.5719
46,0.5778
47,0.5807
48,0.5822
49,0.5854
50,0.5885
