Round,Accuracy
0,0.1028
1,0.1859
2,0.2762
3,0.3125
4,0.3437
5,0.3772
6,0.413
7,0.4451
8,0.4613
9,0.4705
10,0.4649
11,0.4623
12,0.4621
13,0.4691
14,0.4803
15,0.5018
16,0.5095
17,0.5159
18,0.5187
19,0.5188
20,0.521
21,0.5227
22,0.5237
23,0.5247
24,0.5266
25,0.5323
26,0.5355
27,0.5389
28,0.5458
29,0.545
30,0.5462
31,0.5485
32,0.5552
33,0.5574
34,0.5638
35,0.5675
36,0.571
37,0.5718
38,0.5746
39,0.575
40,0.5736
41,0.5738
42,0.5759
43,0.5778
44,0.5803
45,0.5794
46,0.5831
47,0.5853
48,0.5891
49,0.5949
50,0.5974
