Round,Accuracy
0,0.1046
1,0.1522
2,0.185
3,0.2398
4,0.2668
5,0.3
6,0.3338
7,0.3757
8,0.416
9,0.4508
10,0.4669
11,0.4677
12,0.466
13,0.471
14,0.4773
15,0.4905
16,0.5042
17,0.5093
18,0.5156
19,0.524
20,0.5251
21,0.5254
22,0.5254
23,0.5308
24,0.5359
25,0.5423
26,0.5461
27,0.5441
28,0.545
29,0.5444
30,0.548
31,0.5519
32,0.5552
33,0.5558
34,0.5611
35,0.5657
36,0.5723
37,0.5761
38,0.5829
39,0.5842
40,0.5868
41,0.5888
42,0.5911
43,0.5908
44,0.5925
45,0.5942
46,0.5964
47,0.5966
48,0.5966
49,0.5984
50,0.5965
