Round,Accuracy
0,0.0999
1,0.1974
2,0.3359
3,0.4027
4,0.461
5,0.4921
6,0.4479
7,0.5133
8,0.5308
9,0.5457
10,0.5552
11,0.573
12,0.5693
13,0.5847
14,0.5902
15,0.602
16,0.5978
17,0.5705
18,0.6081
19,0.6112
20,0.6204
21,0.619
22,0.5905
23,0.5938
24,0.6264
25,0.6132
26,0.6144
27,0.6264
28,0.6336
29,0.6343
30,0.5984
31,0.6253
32,0.6424
33,0.6411
34,0.638
35,0.6337
36,0.6351
37,0.6402
38,0.6492
39,0.6365
40,0.6404
41,0.647
42,0.6359
43,0.6472
44,0.6414
45,0.6479
46,0.6408
47,0.6362
48,0.6467
49,0.6461
50,0.6579
