Round,Accuracy
0,0.1
1,0.1308
2,0.3575
3,0.4428
4,0.4749
5,0.5154
6,0.5189
7,0.5447
8,0.5471
9,0.5581
10,0.5793
11,0.5767
12,0.5789
13,0.5643
14,0.5966
15,0.594
16,0.5951
17,0.6061
18,0.5985
19,0.6023
20,0.6063
21,0.5981
22,0.6164
23,0.6084
24,0.6082
25,0.6114
26,0.6173
27,0.6203
28,0.6167
29,0.622
30,0.6255
31,0.6138
32,0.6287
33,0.6231
34,0.6245
35,0.6263
36,0.6234
37,0.6016
38,0.6227
39,0.6262
40,0.6231
41,0.6286
42,0.6272
43,0.6249
44,0.6335
45,0.6155
46,0.6391
47,0.6358
48,0.6313
49,0.6175
50,0.6352
