Round,Accuracy
0,0.0882
1,0.2813
2,0.447
3,0.3765
4,0.396
5,0.433
6,0.4743
7,0.5302
8,0.5581
9,0.5698
10,0.5858
11,0.5974
12,0.6009
13,0.6106
14,0.6225
15,0.6332
16,0.6374
17,0.6344
18,0.6368
19,0.6409
20,0.6486
21,0.651
22,0.6533
23,0.6538
24,0.6498
25,0.6536
26,0.6574
27,0.6689
28,0.6685
29,0.6702
30,0.6693
31,0.6697
32,0.6817
33,0.6844
34,0.6826
35,0.6827
36,0.6832
37,0.6825
38,0.6775
39,0.6835
40,0.6862
41,0.6817
42,0.6851
43,0.6881
44,0.6907
45,0.6897
46,0.686
47,0.6848
48,0.6871
49,0.6882
50,0.6943
