Round,Accuracy
0,0.1355
1,0.418
2,0.5098
3,0.6667
4,0.738
5,0.7127
6,0.7054
7,0.7074
8,0.8344
9,0.8844
10,0.9307
11,0.9222
12,0.9374
13,0.9099
14,0.9294
15,0.9017
16,0.934
17,0.9276
18,0.9569
19,0.9502
20,0.9603
21,0.9553
22,0.9617
23,0.9623
24,0.9632
25,0.9636
26,0.9656
27,0.9632
28,0.9679
29,0.9684
30,0.9673
31,0.9689
32,0.9678
33,0.969
34,0.969
35,0.9717
36,0.9718
37,0.9716
38,0.9725
39,0.9703
40,0.9702
41,0.9717
42,0.9697
43,0.9723
44,0.9717
45,0.975
46,0.9701
47,0.9725
48,0.9753
49,0.974
50,0.9741
