Round,Accuracy
0,0.4822
1,0.4858
2,0.514
3,0.5409
4,0.5671
5,0.5727
6,0.5858
7,0.5946
8,0.5916
9,0.5944
10,0.6006
11,0.5948
12,0.5942
13,0.5968
14,0.5959
15,0.5938
16,0.5972
17,0.592
18,0.592
19,0.5912
20,0.5966
21,0.5948
22,0.5946
23,0.589
24,0.5899
25,0.5951
26,0.5961
27,0.5998
28,0.594
29,0.5912
30,0.5897
31,0.5852
32,0.5858
33,0.5886
34,0.5897
35,0.5918
36,0.594
37,0.5886
38,0.5867
39,0.5908
40,0.5867
41,0.5867
42,0.5905
43,0.5869
44,0.5908
45,0.5886
46,0.5908
47,0.5905
48,0.5897
49,0.5899
50,0.5986
