Round,Accuracy
0,0.4822
1,0.5338
2,0.5729
3,0.5785
4,0.5729
5,0.5794
6,0.5847
7,0.5882
8,0.588
9,0.592
10,0.5873
11,0.591
12,0.5899
13,0.5923
14,0.5955
15,0.5942
16,0.5916
17,0.5925
18,0.5925
19,0.5908
20,0.5918
21,0.5929
22,0.5916
23,0.5912
24,0.5933
25,0.5931
26,0.5931
27,0.5888
28,0.5968
29,0.5877
30,0.5901
31,0.5946
32,0.5946
33,0.5918
34,0.5944
35,0.5892
36,0.5927
37,0.5899
38,0.5895
39,0.5897
40,0.594
41,0.5916
42,0.583
43,0.589
44,0.5877
45,0.5916
46,0.5903
47,0.5897
48,0.5918
49,0.5927
50,0.6018
