Round,Accuracy
0,0.0961
1,0.1442
2,0.1612
3,0.1873
4,0.2113
5,0.2306
6,0.2439
7,0.2511
8,0.2495
9,0.2473
10,0.2456
11,0.2479
12,0.2529
13,0.2593
14,0.2654
15,0.2749
16,0.2842
17,0.2927
18,0.2989
19,0.3016
20,0.3034
21,0.3073
22,0.3092
23,0.3119
24,0.3149
25,0.3187
26,0.3229
27,0.3269
28,0.3299
29,0.3324
30,0.3323
31,0.3335
32,0.3351
33,0.3363
34,0.3385
35,0.3402
36,0.3415
37,0.3438
38,0.3464
39,0.3494
40,0.3493
41,0.3511
42,0.3515
43,0.3523
44,0.3525
45,0.3526
46,0.3508
47,0.3496
48,0.3497
49,0.3495
50,0.3504
