Round,Accuracy
0,0.1001
1,0.1
2,0.1029
3,0.1473
4,0.2075
5,0.2284
6,0.2405
7,0.2529
8,0.2633
9,0.2759
10,0.2864
11,0.293
12,0.2993
13,0.3014
14,0.3036
15,0.3033
16,0.3034
17,0.3027
18,0.3044
19,0.306
20,0.3089
21,0.31
22,0.3108
23,0.3125
24,0.3136
25,0.3131
26,0.3133
27,0.3141
28,0.3155
29,0.3189
30,0.3221
31,0.3261
32,0.3309
33,0.3364
34,0.3417
35,0.3447
36,0.3482
37,0.3496
38,0.35
39,0.3499
40,0.35
41,0.3507
42,0.3512
43,0.3528
44,0.3531
45,0.3527
46,0.3527
47,0.351
48,0.3498
49,0.3491
50,0.3482
