Round,Accuracy
0,0.2351
1,0.7649
2,0.7651
3,0.7691
4,0.788
5,0.7926
6,0.8033
7,0.801
8,0.8015
9,0.8102
10,0.8012
11,0.8127
12,0.8055
13,0.8115
14,0.8053
15,0.8053
16,0.8067
17,0.8076
18,0.8013
19,0.8058
20,0.8041
21,0.8036
22,0.8024
23,0.7998
24,0.7986
25,0.8036
26,0.8052
27,0.8021
28,0.8058
29,0.7982
30,0.8056
31,0.7992
32,0.8018
33,0.8009
34,0.8029
35,0.8022
36,0.7979
37,0.7984
38,0.8059
39,0.7992
40,0.8076
41,0.7993
42,0.7998
43,0.7913
44,0.8047
45,0.7956
46,0.8113
47,0.789
48,0.8076
49,0.7867
50,0.8092
