Round,Accuracy
0,0.7648
1,0.7649
2,0.7691
3,0.7755
4,0.7953
5,0.8001
6,0.805
7,0.8035
8,0.8065
9,0.8081
10,0.8119
11,0.8087
12,0.8165
13,0.8115
14,0.819
15,0.8161
16,0.8164
17,0.8253
18,0.8171
19,0.8247
20,0.8144
21,0.832
22,0.8098
23,0.8325
24,0.8039
25,0.8316
26,0.8012
27,0.8351
28,0.7992
29,0.8314
30,0.8002
31,0.8247
32,0.8036
33,0.8253
34,0.8053
35,0.825
36,0.8049
37,0.8282
38,0.8055
39,0.829
40,0.8004
41,0.8285
42,0.8006
43,0.8274
44,0.7981
45,0.8248
46,0.8016
47,0.8268
48,0.8007
49,0.8268
50,0.7981
