Round,Accuracy
0,0.1
1,0.0919
2,0.1367
3,0.1319
4,0.1832
5,0.1823
6,0.1784
7,0.1845
8,0.1814
9,0.1284
10,0.1053
11,0.1013
12,0.1086
13,0.1195
14,0.1467
15,0.1697
16,0.1839
17,0.1834
18,0.1826
19,0.1816
20,0.1817
21,0.1841
22,0.1791
23,0.178
24,0.183
25,0.1746
26,0.1762
27,0.1573
28,0.1425
29,0.164
30,0.1719
31,0.1789
32,0.1804
33,0.1788
34,0.1663
35,0.1682
36,0.1765
37,0.1774
38,0.1793
39,0.1792
40,0.1831
41,0.1801
42,0.1765
43,0.1823
44,0.1798
45,0.174
46,0.1816
47,0.1759
48,0.1705
49,0.1817
50,0.1765
