Round,Accuracy
0,0.1959
1,0.1959
2,0.6627
3,0.7568
4,0.8031
5,0.8264
6,0.8399
7,0.8487
8,0.8497
9,0.8523
10,0.8572
11,0.8553
12,0.8615
13,0.8629
14,0.8598
15,0.8623
16,0.8642
17,0.8649
18,0.8641
19,0.8647
20,0.8625
21,0.864
22,0.8641
23,0.863
24,0.8651
25,0.8637
26,0.8642
27,0.8635
28,0.8644
29,0.8612
30,0.864
31,0.8627
32,0.8641
33,0.865
34,0.8631
35,0.863
36,0.8634
37,0.8616
38,0.8629
39,0.8627
40,0.8621
41,0.8593
42,0.8654
43,0.8627
44,0.8642
45,0.8637
46,0.8649
47,0.8627
48,0.8629
49,0.8629
50,0.8631
