Round,Accuracy
0,0.1061
1,0.1829
2,0.3406
3,0.4314
4,0.4899
5,0.5032
6,0.5108
7,0.5374
8,0.5522
9,0.5634
10,0.5708
11,0.5702
12,0.5718
13,0.587
14,0.5932
15,0.5908
16,0.5988
17,0.5904
18,0.577
19,0.5929
20,0.5953
21,0.5976
22,0.6029
23,0.602
24,0.6053
25,0.6027
26,0.614
27,0.5936
28,0.6097
29,0.6209
30,0.6114
31,0.619
32,0.6213
33,0.6227
34,0.6113
35,0.6144
36,0.6258
37,0.6113
38,0.6266
39,0.6193
40,0.6179
41,0.6203
42,0.6236
43,0.6302
44,0.6249
45,0.6127
46,0.6068
47,0.6187
48,0.6267
49,0.6389
50,0.6303
