Round,Accuracy
0,0.1
1,0.2927
2,0.6127
3,0.7158
4,0.7245
5,0.8066
6,0.8119
7,0.8141
8,0.8348
9,0.8366
10,0.8346
11,0.8454
12,0.8557
13,0.8594
14,0.8559
15,0.854
16,0.8549
17,0.8621
18,0.865
19,0.8597
20,0.8621
21,0.8607
22,0.8627
23,0.8667
24,0.8662
25,0.8665
26,0.8619
27,0.8597
28,0.8623
29,0.8659
30,0.8678
31,0.8679
32,0.8653
33,0.865
34,0.868
35,0.8636
36,0.8653
37,0.8672
38,0.865
39,0.8669
40,0.8644
41,0.8658
42,0.8666
43,0.8654
44,0.8674
45,0.8666
46,0.867
47,0.8681
48,0.8679
49,0.8688
50,0.8658
