Round,Accuracy
0,0.0996
1,0.1014
2,0.5538
3,0.6578
4,0.733
5,0.7621
6,0.7648
7,0.7701
8,0.7351
9,0.7269
10,0.7476
11,0.7774
12,0.807
13,0.8312
14,0.8438
15,0.8531
16,0.8521
17,0.8553
18,0.8571
19,0.8604
20,0.8625
21,0.8625
22,0.8638
23,0.867
24,0.8674
25,0.8659
26,0.8623
27,0.8631
28,0.8626
29,0.8641
30,0.8653
31,0.867
32,0.8648
33,0.8679
34,0.8662
35,0.8642
36,0.8618
37,0.8624
38,0.8673
39,0.8665
40,0.8639
41,0.8627
42,0.8645
43,0.8644
44,0.8651
45,0.8651
46,0.8629
47,0.8608
48,0.8616
49,0.863
50,0.8645
