Round,Accuracy
0,0.1002
1,0.5007
2,0.7061
3,0.8325
4,0.8249
5,0.8362
6,0.8319
7,0.8489
8,0.8575
9,0.8519
10,0.849
11,0.8481
12,0.8541
13,0.8642
14,0.8681
15,0.8644
16,0.8638
17,0.8684
18,0.8695
19,0.8698
20,0.8689
21,0.8681
22,0.8665
23,0.8656
24,0.8689
25,0.8736
26,0.873
27,0.8702
28,0.8726
29,0.8742
30,0.8721
31,0.8728
32,0.8741
33,0.8768
34,0.8742
35,0.8729
36,0.8739
37,0.8755
38,0.8763
39,0.8742
40,0.8754
41,0.8751
42,0.8744
43,0.8747
44,0.8732
45,0.8742
46,0.8768
47,0.876
48,0.8766
49,0.8786
50,0.8763
