Round,Accuracy
0,0.1068
1,0.4077
2,0.6053
3,0.6716
4,0.7657
5,0.8472
6,0.8944
7,0.9115
8,0.9248
9,0.9353
10,0.9407
11,0.945
12,0.9511
13,0.9539
14,0.9574
15,0.9602
16,0.9626
17,0.9642
18,0.9658
19,0.9676
20,0.9692
21,0.9696
22,0.9706
23,0.9718
24,0.9731
25,0.9741
26,0.975
27,0.9753
28,0.9755
29,0.9759
30,0.9763
31,0.9769
32,0.978
33,0.9784
34,0.9784
35,0.9796
36,0.9788
37,0.9792
38,0.9789
39,0.9802
40,0.9799
41,0.9791
42,0.9801
43,0.9806
44,0.9804
45,0.9801
46,0.981
47,0.981
48,0.9817
49,0.9818
50,0.9816
