Round,Accuracy
0,0.0996
1,0.4088
2,0.6969
3,0.7619
4,0.8149
5,0.8636
6,0.8968
7,0.9154
8,0.9294
9,0.9407
10,0.9478
11,0.9519
12,0.9558
13,0.961
14,0.9624
15,0.965
16,0.9665
17,0.9681
18,0.9687
19,0.9698
20,0.9708
21,0.9722
22,0.9736
23,0.9745
24,0.9746
25,0.9745
26,0.9759
27,0.9745
28,0.9758
29,0.9757
30,0.9765
31,0.9768
32,0.9757
33,0.9774
34,0.9782
35,0.9771
36,0.9781
37,0.9799
38,0.98
39,0.9801
40,0.9798
41,0.9796
42,0.981
43,0.9808
44,0.9815
45,0.9809
46,0.98
47,0.9807
48,0.9803
49,0.9813
50,0.9805
