Round,Accuracy
0,0.0
1,0.4822
2,0.4901
3,0.4946
4,0.4944
5,0.4978
6,0.5071
7,0.5131
8,0.4991
9,0.5239
10,0.5189
11,0.5327
12,0.5325
13,0.5394
14,0.5383
15,0.5409
16,0.5396
17,0.5432
18,0.5458
19,0.5409
20,0.549
21,0.5424
22,0.5458
23,0.5465
24,0.5477
25,0.5398
26,0.5419
27,0.5484
28,0.5523
29,0.549
30,0.548
31,0.549
32,0.5445
33,0.5501
34,0.5441
35,0.5426
36,0.5471
37,0.546
38,0.5428
39,0.5452
40,0.5449
41,0.5449
42,0.5465
43,0.5456
44,0.5452
45,0.5473
46,0.5516
47,0.5467
48,0.5471
49,0.5456
50,0.5382
