Round,Accuracy
0,0.1
1,0.2889
2,0.3504
3,0.3675
4,0.3679
5,0.3726
6,0.3674
7,0.3737
8,0.3707
9,0.3701
10,0.372
11,0.3716
12,0.3696
13,0.3749
14,0.371
15,0.375
16,0.369
17,0.3694
18,0.3619
19,0.3609
20,0.3647
21,0.3639
22,0.3611
23,0.3639
24,0.3567
25,0.3578
26,0.3538
27,0.3624
28,0.3587
29,0.3539
30,0.3529
31,0.3558
32,0.3494
33,0.3524
34,0.3435
35,0.3505
36,0.3457
37,0.3434
38,0.3468
39,0.3424
40,0.3448
41,0.3399
42,0.3429
43,0.3399
44,0.3433
45,0.3418
46,0.338
47,0.3323
48,0.3368
49,0.3327
50,0.339
