Round,Avg Accuracy,Std Accuracy
0,0.1033,0.0223
1,0.5012,0.0931
2,0.7720,0.0193
3,0.9100,0.0089
4,0.9247,0.0096
5,0.9435,0.0100
6,0.9479,0.0168
7,0.9600,0.0124
8,0.9645,0.0086
9,0.9714,0.0035
10,0.9741,0.0009
11,0.9769,0.0007
12,0.9780,0.0006
13,0.9792,0.0009
14,0.9798,0.0007
15,0.9803,0.0005
16,0.9808,0.0010
17,0.9803,0.0021
18,0.9819,0.0013
19,0.9822,0.0011
20,0.9823,0.0014
21,0.9825,0.0016
22,0.9831,0.0012
23,0.9832,0.0013
24,0.9830,0.0011
25,0.9829,0.0010
26,0.9835,0.0008
27,0.9833,0.0013
28,0.9834,0.0005
29,0.9835,0.0013
30,0.9845,0.0008
31,0.9838,0.0013
32,0.9844,0.0007
33,0.9846,0.0011
34,0.9843,0.0012
35,0.9852,0.0010
36,0.9850,0.0011
37,0.9847,0.0017
38,0.9844,0.0008
39,0.9851,0.0009
40,0.9854,0.0011
41,0.9846,0.0012
42,0.9854,0.0012
43,0.9851,0.0011
44,0.9857,0.0009
45,0.9853,0.0011
46,0.9853,0.0013
47,0.9854,0.0009
48,0.9852,0.0009
49,0.9860,0.0010
50,0.9856,0.0011
