Round,Avg Accuracy,Std Accuracy
0,0.1177,0.0254
1,0.5054,0.0741
2,0.6847,0.0254
3,0.8623,0.0249
4,0.8954,0.0361
5,0.9092,0.0360
6,0.9059,0.0574
7,0.9228,0.0395
8,0.9438,0.0211
9,0.9585,0.0077
10,0.9648,0.0017
11,0.9708,0.0011
12,0.9732,0.0016
13,0.9754,0.0013
14,0.9752,0.0010
15,0.9766,0.0018
16,0.9776,0.0011
17,0.9769,0.0017
18,0.9779,0.0019
19,0.9773,0.0028
20,0.9780,0.0013
21,0.9786,0.0014
22,0.9798,0.0013
23,0.9799,0.0016
24,0.9811,0.0010
25,0.9808,0.0016
26,0.9807,0.0013
27,0.9815,0.0026
28,0.9809,0.0028
29,0.9826,0.0015
30,0.9821,0.0024
31,0.9819,0.0026
32,0.9818,0.0021
33,0.9831,0.0018
34,0.9824,0.0017
35,0.9823,0.0021
36,0.9836,0.0014
37,0.9834,0.0018
38,0.9825,0.0019
39,0.9836,0.0019
40,0.9840,0.0010
41,0.9840,0.0015
42,0.9829,0.0014
43,0.9838,0.0013
44,0.9838,0.0008
45,0.9844,0.0011
46,0.9843,0.0011
47,0.9844,0.0016
48,0.9839,0.0014
49,0.9848,0.0006
50,0.9843,0.0015
